lang,file,line,symbol
lua,modules/game_bot/default_configs/vBot_4.8/vBot/vlib.lua,719,onAnother
lua,modules/game_bot/default_configs/vBot_4.8/vBot/vlib.lua,724,onSame
lua,modules/game_bot/default_configs/vBot_4.8/vBot/vlib.lua,910,schedule
lua,modules/game_bot/default_configs/vBot_4.8/vBot/vlib.lua,913,schedule
lua,modules/game_bot/default_configs/vBot_4.8/vBot/xeno_menu.lua,1,onMouseRelease
lua,modules/game_bot/default_configs/vBot_4.8/vBot/xeno_menu.lua,5,g_ui.
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,36,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,68,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,145,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,151,onOptionChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,164,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,189,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,214,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,231,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,248,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,262,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,276,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,288,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,297,onItemChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,304,onMouseRelease
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,315,onMouseWheel
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,317,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,319,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,323,onMouseWheel
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,325,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,327,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,331,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,373,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,381,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,386,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,390,onHoverChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,396,onDoubleClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,419,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,439,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,528,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,545,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,551,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Equipper.lua,562,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/depositer_config.lua,23,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/depositer_config.lua,28,onGeometryChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/depositer_config.lua,41,g_ui.
lua,modules/game_bot/default_configs/vBot_4.8/vBot/depositer_config.lua,46,onDoubleClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/depositer_config.lua,56,onItemChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/depositer_config.lua,78,schedule
lua,modules/game_bot/default_configs/vBot_4.8/vBot/depositer_config.lua,89,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/depositer_config.lua,96,schedule
lua,modules/game_bot/default_configs/vBot_4.8/vBot/depositer_config.lua,101,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/depositer_config.lua,112,onDoubleClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/quiver_manager.lua,8,onContainerOpen
lua,modules/game_bot/default_configs/vBot_4.8/vBot/quiver_manager.lua,12,onContainerClose
lua,modules/game_bot/default_configs/vBot_4.8/vBot/quiver_manager.lua,16,onAddItem
lua,modules/game_bot/default_configs/vBot_4.8/vBot/quiver_manager.lua,20,onRemoveItem
lua,modules/game_bot/default_configs/vBot_4.8/vBot/quiver_manager.lua,24,onContainerUpdateItem
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,79,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,84,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,99,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,106,onDoubleClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,120,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,144,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,186,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,193,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,200,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,207,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,214,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,221,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,228,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,235,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,258,onValueChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,271,onItemChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,297,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,305,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,315,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,322,onDoubleClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,324,schedule
lua,modules/game_bot/default_configs/vBot_4.8/vBot/new_healer.lua,329,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/BotServer.lua,43,g_ui.
lua,modules/game_bot/default_configs/vBot_4.8/vBot/BotServer.lua,50,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/BotServer.lua,72,schedule
lua,modules/game_bot/default_configs/vBot_4.8/vBot/BotServer.lua,76,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/BotServer.lua,79,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/BotServer.lua,84,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/BotServer.lua,89,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/BotServer.lua,94,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/BotServer.lua,102,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/BotServer.lua,107,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/BotServer.lua,111,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/BotServer.lua,204,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/BotServer.lua,210,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/BotServer.lua,215,onAddThing
lua,modules/game_bot/default_configs/vBot_4.8/vBot/quiver_label.lua,4,g_ui.
lua,modules/game_bot/default_configs/vBot_4.8/vBot/quiver_label.lua,40,onContainerOpen
lua,modules/game_bot/default_configs/vBot_4.8/vBot/quiver_label.lua,44,onContainerClose
lua,modules/game_bot/default_configs/vBot_4.8/vBot/quiver_label.lua,48,onAddItem
lua,modules/game_bot/default_configs/vBot_4.8/vBot/quiver_label.lua,52,onRemoveItem
lua,modules/game_bot/default_configs/vBot_4.8/vBot/quiver_label.lua,56,onContainerUpdateItem
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,611,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,617,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,629,onVisibilityChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,651,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,674,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,688,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,702,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,705,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,708,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,717,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,739,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,745,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,750,onDoubleClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,768,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,802,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,859,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,871,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,884,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,888,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,892,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,896,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,900,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,904,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,908,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,912,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,916,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,920,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,924,onValueChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,927,onValueChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,933,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/AttackBot.lua,1004,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Dropper.lua,88,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Dropper.lua,98,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/npc_talk.lua,1,onAttackingCreatureChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,98,g_ui.
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,150,onEscape
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,361,schedule
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,371,schedule
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,380,g_ui.
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,385,onGeometryChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,393,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,399,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,403,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,411,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,416,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,420,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,426,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,432,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,438,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,461,g_ui.
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,462,onMouseRelease
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,471,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,477,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,482,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,488,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,508,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,534,onContainerOpen
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,555,schedule
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,658,onContainerOpen
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,662,onAddItem
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,666,onPlayerInventoryChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Containers.lua,670,onContainerClose
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,61,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,67,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,75,g_ui.
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,81,onVisibilityChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,89,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,94,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,99,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,104,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,109,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,114,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,119,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,124,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,129,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,134,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,139,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,144,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,150,onOptionChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,156,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,162,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,168,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,174,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,180,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,186,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,192,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,198,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,204,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,210,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,216,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,222,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Conditions.lua,228,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/cavebot_control_panel.lua,3,g_ui.
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,50,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,54,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,60,g_ui.
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,67,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,73,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,78,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,83,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,88,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,93,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,98,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,103,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,108,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,113,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,131,onValueChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,138,onValueChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,145,onValueChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,152,onItemChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/Sio.lua,156,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,91,g_ui.
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,204,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,207,onClose
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,210,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,213,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,216,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,219,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,222,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,225,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,228,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,231,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,236,onTextChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,283,onTalk
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,308,onAttackingCreatureChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,408,onDoubleClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,418,onItemChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,463,onDoubleClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,473,onItemChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,823,schedule
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,851,onDoubleClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,871,schedule
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,882,onTextMessage
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,943,schedule
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,964,schedule
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,1048,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,1052,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,1060,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,1105,onHoverChange
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,1116,onContainerOpen
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,1120,onAddItem
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,1124,onRemoveItem
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,1128,onContainerUpdateItem
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,1148,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,1151,schedule
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,1160,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,1178,schedule
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,1185,onClick
lua,modules/game_bot/default_configs/vBot_4.8/vBot/analyzer.lua,1191,onClick
