file,line,path,type,base,id,props_json
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,322,ComboWindow/ComboTrigger#trigger,ComboTrigger,,trigger,"{""id"": ""trigger"", ""anchors.top"": ""parent.top"", ""margin-top"": ""7""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,328,ComboWindow/Label#title,Label,,title,"{""id"": ""title"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""parent.left"", ""margin-left"": ""10"", ""text"": ""Combo Trigger"", ""color"": ""#ff7700""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,336,ComboWindow/ComboActions#actions,ComboActions,,actions,"{""id"": ""actions"", ""anchors.top"": ""trigger.bottom"", ""anchors.left"": ""trigger.left"", ""margin-top"": ""15""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,342,ComboWindow/Label#title,Label,,title,"{""id"": ""title"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""parent.left"", ""margin-left"": ""10"", ""margin-top"": ""85"", ""text"": ""Combo Actions"", ""color"": ""#ff7700""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,351,ComboWindow/BotServer#server,BotServer,,server,"{""id"": ""server"", ""anchors.top"": ""actions.top"", ""anchors.left"": ""actions.right"", ""margin-left"": ""10""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,357,ComboWindow/Label#title,Label,,title,"{""id"": ""title"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""server.left"", ""margin-left"": ""3"", ""margin-top"": ""85"", ""text"": ""BotServer"", ""color"": ""#ff7700""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,366,ComboWindow/HorizontalSeparator#separator,HorizontalSeparator,,separator,"{""id"": ""separator"", ""anchors.right"": ""parent.right"", ""anchors.left"": ""parent.left"", ""anchors.bottom"": ""closeButton.top"", ""margin-bottom"": ""8""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,373,ComboWindow/Button#closeButton,Button,,closeButton,"{""id"": ""closeButton"", ""font"": ""cipsoftFont"", ""anchors.right"": ""parent.right"", ""anchors.bottom"": ""parent.bottom"", ""size"": ""45 21"", ""margin-top"": ""15"", ""margin-right"": ""5""}"
modules/game_bot/default_configs/vBot_4.7/vBot/combo.otui,383,ComboWindow/Button#toolsButton,Button,,toolsButton,"{""id"": ""toolsButton"", ""font"": ""cipsoftFont"", ""anchors.right"": ""closeButton.left"", ""anchors.top"": ""closeButton.top"", ""margin-right"": ""10"", ""size"": ""45 21""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,1,UturaComboBoxPopupMenu,UturaComboBoxPopupMenu,ComboBoxPopupMenu,,{}
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,2,UturaComboBoxPopupMenuButton,UturaComboBoxPopupMenuButton,ComboBoxPopupMenuButton,,{}
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,3,UturaComboBox,UturaComboBox,ComboBox,,"{""self"": ""addOption(\""Utura Gran\"")""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,8,CureConditions#Cure,CureConditions,Panel,Cure,"{""id"": ""Cure"", ""image-source"": ""/images/ui/panel_flat"", ""image-border"": ""6"", ""padding"": ""3"", ""size"": ""200 190""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,15,CureConditions#Cure/Label#label1,Label,,label1,"{""id"": ""label1"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""parent.left"", ""margin-top"": ""10"", ""margin-left"": ""5"", ""text"": ""Poison"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,25,CureConditions#Cure/Label#label11,Label,,label11,"{""id"": ""label11"", ""anchors.left"": ""prev.right"", ""margin-left"": ""40"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,33,CureConditions#Cure/TextEdit#PoisonCost,TextEdit,,PoisonCost,"{""id"": ""PoisonCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,41,CureConditions#Cure/CheckBox#CurePoison,CheckBox,,CurePoison,"{""id"": ""CurePoison"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,47,CureConditions#Cure/Label#label2,Label,,label2,"{""id"": ""label2"", ""anchors.left"": ""label1.left"", ""anchors.top"": ""label1.bottom"", ""margin-top"": ""10"", ""text"": ""Curse"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,56,CureConditions#Cure/Label#label22,Label,,label22,"{""id"": ""label22"", ""anchors.left"": ""prev.right"", ""margin-left"": ""44"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,64,CureConditions#Cure/TextEdit#CurseCost,TextEdit,,CurseCost,"{""id"": ""CurseCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,72,CureConditions#Cure/CheckBox#CureCurse,CheckBox,,CureCurse,"{""id"": ""CureCurse"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,78,CureConditions#Cure/Label#label3,Label,,label3,"{""id"": ""label3"", ""anchors.left"": ""label2.left"", ""anchors.top"": ""label2.bottom"", ""margin-top"": ""10"", ""text"": ""Bleed"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,87,CureConditions#Cure/Label#label33,Label,,label33,"{""id"": ""label33"", ""anchors.left"": ""prev.right"", ""margin-left"": ""46"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,95,CureConditions#Cure/TextEdit#BleedCost,TextEdit,,BleedCost,"{""id"": ""BleedCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,103,CureConditions#Cure/CheckBox#CureBleed,CheckBox,,CureBleed,"{""id"": ""CureBleed"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,109,CureConditions#Cure/Label#label4,Label,,label4,"{""id"": ""label4"", ""anchors.left"": ""label3.left"", ""anchors.top"": ""label3.bottom"", ""margin-top"": ""10"", ""text"": ""Burn"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,118,CureConditions#Cure/Label#label44,Label,,label44,"{""id"": ""label44"", ""anchors.left"": ""prev.right"", ""margin-left"": ""50"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,126,CureConditions#Cure/TextEdit#BurnCost,TextEdit,,BurnCost,"{""id"": ""BurnCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,134,CureConditions#Cure/CheckBox#CureBurn,CheckBox,,CureBurn,"{""id"": ""CureBurn"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,140,CureConditions#Cure/Label#label5,Label,,label5,"{""id"": ""label5"", ""anchors.left"": ""label4.left"", ""anchors.top"": ""label4.bottom"", ""margin-top"": ""10"", ""text"": ""Electify"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,149,CureConditions#Cure/Label#label55,Label,,label55,"{""id"": ""label55"", ""anchors.left"": ""prev.right"", ""margin-left"": ""33"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,157,CureConditions#Cure/TextEdit#ElectrifyCost,TextEdit,,ElectrifyCost,"{""id"": ""ElectrifyCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,165,CureConditions#Cure/CheckBox#CureElectrify,CheckBox,,CureElectrify,"{""id"": ""CureElectrify"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,171,CureConditions#Cure/Label#label6,Label,,label6,"{""id"": ""label6"", ""anchors.left"": ""label5.left"", ""anchors.top"": ""label5.bottom"", ""margin-top"": ""10"", ""text"": ""Paralyse"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,180,CureConditions#Cure/Label#label66,Label,,label66,"{""id"": ""label66"", ""anchors.left"": ""prev.right"", ""margin-left"": ""26"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,188,CureConditions#Cure/TextEdit#ParalyseCost,TextEdit,,ParalyseCost,"{""id"": ""ParalyseCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,196,CureConditions#Cure/CheckBox#CureParalyse,CheckBox,,CureParalyse,"{""id"": ""CureParalyse"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,202,CureConditions#Cure/Label#label7,Label,,label7,"{""id"": ""label7"", ""anchors.left"": ""label6.left"", ""anchors.top"": ""label6.bottom"", ""margin-top"": ""10"", ""margin-left"": ""12"", ""text"": ""Spell:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,211,CureConditions#Cure/TextEdit#ParalyseSpell,TextEdit,,ParalyseSpell,"{""id"": ""ParalyseSpell"", ""anchors.left"": ""prev.right"", ""margin-left"": ""10"", ""width"": ""100"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,219,HoldConditions#Hold,HoldConditions,Panel,Hold,"{""id"": ""Hold"", ""image-source"": ""/images/ui/panel_flat"", ""image-border"": ""6"", ""padding"": ""3"", ""size"": ""200 190""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,226,HoldConditions#Hold/Label#label1,Label,,label1,"{""id"": ""label1"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""parent.left"", ""margin-top"": ""10"", ""margin-left"": ""5"", ""text"": ""Haste"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,236,HoldConditions#Hold/Label#label11,Label,,label11,"{""id"": ""label11"", ""anchors.left"": ""prev.right"", ""margin-left"": ""44"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,244,HoldConditions#Hold/TextEdit#HasteCost,TextEdit,,HasteCost,"{""id"": ""HasteCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,252,HoldConditions#Hold/CheckBox#HoldHaste,CheckBox,,HoldHaste,"{""id"": ""HoldHaste"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,258,HoldConditions#Hold/Label#label2,Label,,label2,"{""id"": ""label2"", ""anchors.left"": ""label1.left"", ""anchors.top"": ""label1.bottom"", ""margin-top"": ""10"", ""margin-left"": ""12"", ""text"": ""Spell:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,267,HoldConditions#Hold/TextEdit#HasteSpell,TextEdit,,HasteSpell,"{""id"": ""HasteSpell"", ""anchors.left"": ""prev.right"", ""margin-left"": ""10"", ""width"": ""100"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,275,HoldConditions#Hold/Label#label3,Label,,label3,"{""id"": ""label3"", ""anchors.left"": ""label1.left"", ""anchors.top"": ""label2.bottom"", ""margin-top"": ""10"", ""text"": ""Utana Vid"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,284,HoldConditions#Hold/Label#label33,Label,,label33,"{""id"": ""label33"", ""anchors.left"": ""prev.right"", ""margin-left"": ""21"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,292,HoldConditions#Hold/TextEdit#UtanaCost,TextEdit,,UtanaCost,"{""id"": ""UtanaCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,300,HoldConditions#Hold/CheckBox#HoldUtana,CheckBox,,HoldUtana,"{""id"": ""HoldUtana"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,306,HoldConditions#Hold/Label#label4,Label,,label4,"{""id"": ""label4"", ""anchors.left"": ""label3.left"", ""anchors.top"": ""label3.bottom"", ""margin-top"": ""10"", ""text"": ""Utamo Vita"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,315,HoldConditions#Hold/Label#label44,Label,,label44,"{""id"": ""label44"", ""anchors.left"": ""prev.right"", ""margin-left"": ""12"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,323,HoldConditions#Hold/TextEdit#UtamoCost,TextEdit,,UtamoCost,"{""id"": ""UtamoCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,331,HoldConditions#Hold/CheckBox#HoldUtamo,CheckBox,,HoldUtamo,"{""id"": ""HoldUtamo"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,337,HoldConditions#Hold/Label#label5,Label,,label5,"{""id"": ""label5"", ""anchors.left"": ""label4.left"", ""anchors.top"": ""label4.bottom"", ""margin-top"": ""10"", ""text"": ""Recovery"", ""color"": ""#ffaa00"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,346,HoldConditions#Hold/Label#label55,Label,,label55,"{""id"": ""label55"", ""anchors.left"": ""prev.right"", ""margin-left"": ""20"", ""text"": ""Mana:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,354,HoldConditions#Hold/TextEdit#UturaCost,TextEdit,,UturaCost,"{""id"": ""UturaCost"", ""anchors.left"": ""prev.right"", ""margin-left"": ""3"", ""width"": ""40"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,362,HoldConditions#Hold/CheckBox#HoldUtura,CheckBox,,HoldUtura,"{""id"": ""HoldUtura"", ""anchors.right"": ""parent.right"", ""margin-right"": ""10""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,368,HoldConditions#Hold/Label#label6,Label,,label6,"{""id"": ""label6"", ""anchors.left"": ""label5.left"", ""anchors.top"": ""label5.bottom"", ""margin-top"": ""10"", ""margin-left"": ""12"", ""text"": ""Spell:"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,377,HoldConditions#Hold/UturaComboBox#UturaType,UturaComboBox,,UturaType,"{""id"": ""UturaType"", ""anchors.left"": ""prev.right"", ""margin-left"": ""10"", ""width"": ""100"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,385,HoldConditions#Hold/CheckBox#IgnoreInPz,CheckBox,,IgnoreInPz,"{""id"": ""IgnoreInPz"", ""anchors.left"": ""label5.left"", ""anchors.top"": ""label6.bottom"", ""margin-top"": ""12""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,391,HoldConditions#Hold/Label,Label,,,"{""anchors.left"": ""prev.right"", ""margin-top"": ""3"", ""margin-left"": ""5"", ""text"": ""Don't Cast in Protection Zones"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,399,HoldConditions#Hold/CheckBox#StopHaste,CheckBox,,StopHaste,"{""id"": ""StopHaste"", ""anchors.top"": ""IgnoreInPz.bottom"", ""margin-top"": ""8""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,405,HoldConditions#Hold/Label,Label,,,"{""anchors.left"": ""prev.right"", ""margin-top"": ""3"", ""margin-left"": ""5"", ""text"": ""Stop Haste if TargetBot Is Active"", ""font"": ""cipsoftFont""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,413,ConditionsWindow,ConditionsWindow,MainWindow,,"{""size"": ""445 280""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,418,ConditionsWindow/CureConditions#Cure,CureConditions,,Cure,"{""id"": ""Cure"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""parent.left"", ""margin-top"": ""7""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,424,ConditionsWindow/Label#label,Label,,label,"{""id"": ""label"", ""anchors.top"": ""parent.top"", ""anchors.left"": ""parent.left"", ""text"": ""Cure Conditions"", ""color"": ""#88e3dd"", ""margin-left"": ""10"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,433,ConditionsWindow/HoldConditions#Hold,HoldConditions,,Hold,"{""id"": ""Hold"", ""anchors.top"": ""parent.top"", ""anchors.right"": ""parent.right"", ""margin-top"": ""7""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,439,ConditionsWindow/Label#label,Label,,label,"{""id"": ""label"", ""anchors.top"": ""parent.top"", ""anchors.right"": ""parent.right"", ""text"": ""Hold Conditions"", ""color"": ""#88e3dd"", ""margin-right"": ""100"", ""font"": ""verdana-11px-rounded""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,448,ConditionsWindow/HorizontalSeparator#separator,HorizontalSeparator,,separator,"{""id"": ""separator"", ""anchors.right"": ""parent.right"", ""anchors.left"": ""parent.left"", ""anchors.bottom"": ""closeButton.top"", ""margin-bottom"": ""8""}"
modules/game_bot/default_configs/vBot_4.7/vBot/Conditions.otui,455,ConditionsWindow/Button#closeButton,Button,,closeButton,"{""id"": ""closeButton"", ""font"": ""cipsoftFont"", ""anchors.right"": ""parent.right"", ""anchors.bottom"": ""parent.bottom"", ""size"": ""45 21"", ""margin-top"": ""15"", ""margin-right"": ""5""}"
modules/game_bot/default_configs/vBot_4.7/vBot/depositer_config.otui,1,StashItem,StashItem,Panel,,"{""height"": ""40""}"
modules/game_bot/default_configs/vBot_4.7/vBot/depositer_config.otui,4,StashItem/BotItem#item,BotItem,,item,"{""id"": ""item"", ""anchors.top"": ""parent.top"", ""margin-top"": ""2"", ""anchors.left"": ""parent.left""}"
modules/game_bot/default_configs/vBot_4.7/vBot/depositer_config.otui,10,StashItem/UIWidget#name,UIWidget,,name,"{""id"": ""name"", ""anchors.top"": ""prev.top"", ""margin-top"": ""1"", ""anchors.bottom"": ""prev.verticalCenter"", ""anchors.left"": ""prev.right"", ""anchors.right"": ""parent.right"", ""margin-left"": ""5"", ""text-align"": ""left"", ""text"": ""item name"", ""font"": ""verdana-11px-rounded"", ""color"": ""#FFFFFF""}"
